PCC,UNU_Key,Year
32202050,0305,1999
32202060,0305,1999
32202075,0304,1999
32301155,0402,1999
32301159,0402,1999
32301175,0402,1999
32301177,0402,1999
32301179,0402,1999
32301270,0403,1999
32302020,0404,1999
32302030,0407,1999
32302045,0308,1999
32302049,0309,1999
32302050,0407,1999
32302060,0408,1999
32302079,0404,1999
32302083,0308,1999
32302085,0407,1999
32303135,0403,1999
32303139,0403,1999
32303150,0403,1999
32303175,0403,1999
32303179,0403,1999
32303230,0403,1999
32303250,0306,1999
32303275,0403,1999
32303279,0403,1999
32303290,0403,1999
32303335,0406,1999
32303339,0404,1999
32303350,0404,1999
32304100,0401,1999
32304235,0405,1999
32304237,0405,1999
32304355,0602,1999
32304359,0403,1999
32304370,0403,1999
323044Z0,0305,1999
33101210,0802,1999
33101330,0802,1999
33101833,0801,1999
33201215,0902,1999
33201235,0902,1999
33203310,0901,1999
33204330,0901,1999
33204400,0305,1999
33204555,0901,1999
33205135,0901,1999
33205175,0901,1999
33205235,0901,1999
33205239,0901,1999
33205271,0901,1999
33205283,0901,1999
33205313,0901,1999
33205381,0901,1999
33205383,0901,1999
33206210,0901,1999
33206255,0901,1999
33206530,0404,1999
33206550,0901,1999
33206570,0901,1999
33207015,0901,1999
33403530,0404,1999
33403550,0404,1999
33403590,0404,1999
33403615,0406,1999
33403630,0404,1999
33501113,0201,1999
33501115,0201,1999
33501117,0201,1999
33501150,0201,1999
33501213,0201,1999
33501215,0201,1999
33501217,0201,1999
33501250,0201,1999
33501413,0201,1999
33501419,0201,1999
33501433,0201,1999
33501443,0201,1999
33501475,0201,1999
33501570,0201,1999
33502133,0201,1999
33502135,0201,1999
33502137,0201,1999
36301510,0403,1999
36301533,0403,1999
36301537,0403,1999
36301540,0403,1999
36301550,0403,1999
36301590,0403,1999
36502030,0701,1999
36503310,0701,1999
36504200,0702,1999
36504355,0701,1999
29711400,0201,2000
28221200,0001,2000
29711550,0106,2000
29231230,0111,2000
29231270,0113,2000
29711110,0108,2000
29711135,0108,2000
29711133,0108,2000
29711150,0109,2000
29711170,0109,2000
29231333,0113,2000
29231335,0113,2000
29231340,0113,2000
29231350,0113,2000
29231373,0112,2000
29231375,0112,2000
29562100,0105,2000
29711200,0102,2000
29242233,0201,2000
29242235,0201,2000
29711330,0104,2000
29711350,0104,2000
29542230,0104,2000
29542250,0101,2000
29711370,0105,2000
29542270,0105,2000
29542130,0101,2000
29545000,0201,2000
30011100,0301,2000
30011200,0301,2000
30011320,0301,2000
30011330,0307,2000
30011350,0307,2000
30011370,0307,2000
30021100,0301,2000
30021200,0303,2000
30021300,0302,2000
30021400,0302,2000
30021500,0302,2000
30021630,0304,2000
30021650,0301,2000
30021670,0301,2000
29243330,1002,2000
29243350,1001,2000
29405213,0601,2000
29405215,0601,2000
29405217,0601,2000
29405223,0601,2000
29405225,0601,2000
29405227,0601,2000
29405233,0601,2000
29405235,0601,2000
29405251,0601,2000
29405253,0601,2000
29405255,0601,2000
29405257,0601,2000
29405270,0601,2000
29405290,0601,2000
29712113,0204,2000
29712115,0204,2000
29712130,0601,2000
29712150,0201,2000
29712170,0202,2000
29712180,0201,2000
29712250,0205,2000
31612310,0506,2000
31502100,0501,2000
29406023,0601,2000
29406025,0601,2000
29406030,0601,2000
29406043,0601,2000
29406045,0601,2000
29406050,0601,2000
29712530,0203,2000
29712550,0203,2000
29712570,0203,2000
29712630,0106,2000
29712653,0106,2000
29712655,0106,2000
29712657,0106,2000
29712690,0106,2000
29712313,0205,2000
29712315,0205,2000
29712330,0205,2000
29712350,0205,2000
29712373,0201,2000
29712375,0201,2000
29712700,0114,2000
29712810,0103,2000
29712833,0202,2000
29712835,0202,2000
29712850,0202,2000
29712870,0103,2000
29712890,0202,2000
29712430,0203,2000
29712450,0202,2000
29712470,0202,2000
29712493,0202,2000
29712495,0201,2000
32202020,0305,2000
32202075,0304,2000
32202030,0304,2000
32202040,0305,2000
32202050,0305,2000
32202060,0305,2000
32304100,0401,2000
32304235,0405,2000
32304237,0405,2000
32304355,0602,2000
32304359,0403,2000
32304370,0403,2000
32303135,0403,2000
32303139,0403,2000
32303150,0403,2000
32303175,0403,2000
32303179,0403,2000
32303230,0403,2000
32303250,0306,2000
32303275,0403,2000
32303279,0403,2000
32303290,0403,2000
32303339,0404,2000
32303350,0404,2000
32201170,0306,2000
32201290,0404,2000
32303335,0406,2000
32301155,0402,2000
32301159,0402,2000
32301270,0403,2000
32301175,0402,2000
32301177,0402,2000
32301179,0402,2000
323044Z0,0305,2000
32302030,0407,2000
32302050,0407,2000
32302060,0408,2000
32302079,0404,2000
32302085,0407,2000
32302045,0308,2000
32302049,0309,2000
32302083,0308,2000
32302020,0404,2000
31621157,0901,2000
31621153,0901,2000
31621190,0901,2000
31501250,,2000
31501293,,2000
31501295,,2000
31501510,0503,2000
31501530,0502,2000
31501553,0504,2000
31501556,0504,2000
31501559,0504,2000
31501570,0503,2000
32105237,0002,2000
31621390,0301,2000
33403615,0406,2000
33403530,0404,2000
33403550,0404,2000
33403590,0404,2000
33403630,0404,2000
30012170,0307,2000
30012150,0307,2000
30012190,0307,2000
33201215,0902,2000
33201235,0902,2000
33203310,0901,2000
33101210,0802,2000
33101330,0802,2000
33101833,0801,2000
33206210,0901,2000
33206255,0901,2000
33205135,0901,2000
33205175,0901,2000
33205235,0901,2000
33205239,0901,2000
33205271,0901,2000
33205283,0901,2000
33205313,0901,2000
33205381,0901,2000
33205383,0901,2000
33204330,0901,2000
33204400,0305,2000
33204555,0901,2000
33206530,0404,2000
33206550,0901,2000
33206570,0901,2000
33207015,0901,2000
33501113,0201,2000
33501115,0201,2000
33501117,0201,2000
33501150,0201,2000
33501213,0201,2000
33501215,0201,2000
33501217,0201,2000
33501250,0201,2000
33501413,0201,2000
33501419,0201,2000
33501433,0201,2000
33501443,0201,2000
33501460,0201,2000
33501475,0201,2000
33501570,0201,2000
33502133,0201,2000
33502135,0201,2000
33502137,0201,2000
33502235,0201,2000
33502239,0201,2000
36301510,0403,2000
36301533,0403,2000
36301537,0403,2000
36301540,0403,2000
36301550,0403,2000
36301590,0403,2000
31502530,0506,2000
31502200,0506,2000
31503200,0506,2000
31503300,0507,2000
36502030,0701,2000
36503310,0701,2000
36504200,0702,2000
36504355,0701,2000
28221200,0001,2001
29231230,0111,2001
29231260,0111,2001
29231270,0113,2001
29231333,0113,2001
29231335,0113,2001
29231340,0113,2001
29231350,0113,2001
29231373,0112,2001
29231375,0112,2001
29242233,0201,2001
29242235,0201,2001
29243330,1002,2001
29243350,1001,2001
29405213,0601,2001
29405215,0601,2001
29405217,0601,2001
29405223,0601,2001
29405225,0601,2001
29405227,0601,2001
29405233,0601,2001
29405235,0601,2001
29405251,0601,2001
29405253,0601,2001
29405255,0601,2001
29405257,0601,2001
29405270,0601,2001
29405290,0601,2001
29406023,0601,2001
29406025,0601,2001
29406030,0601,2001
29406043,0601,2001
29406045,0601,2001
29406050,0601,2001
29542130,0101,2001
29542230,0104,2001
29542250,0101,2001
29542270,0105,2001
29545000,0201,2001
29562100,0105,2001
29711110,0108,2001
29711133,0108,2001
29711135,0108,2001
29711150,0109,2001
29711170,0109,2001
29711200,0102,2001
29711330,0104,2001
29711350,0104,2001
29711370,0105,2001
29711400,0201,2001
29711550,0106,2001
29712113,0204,2001
29712115,0204,2001
29712130,0601,2001
29712150,0201,2001
29712170,0202,2001
29712180,0201,2001
29712250,0205,2001
29712313,0205,2001
29712315,0205,2001
29712330,0205,2001
29712350,0205,2001
29712373,0201,2001
29712375,0201,2001
29712430,0203,2001
29712450,0202,2001
29712470,0202,2001
29712493,0202,2001
29712495,0201,2001
29712530,0203,2001
29712550,0203,2001
29712570,0203,2001
29712630,0106,2001
29712653,0106,2001
29712655,0106,2001
29712657,0106,2001
29712690,0106,2001
29712700,0114,2001
29712810,0103,2001
29712833,0202,2001
29712835,0202,2001
29712850,0202,2001
29712870,0103,2001
29712890,0202,2001
30011100,0301,2001
30011200,0301,2001
30011320,0301,2001
30011330,0307,2001
30011350,0307,2001
30011370,0307,2001
30012170,0307,2001
30012183,0307,2001
30012185,0307,2001
30021100,0301,2001
30021200,0303,2001
30021300,0302,2001
30021400,0302,2001
30021500,0302,2001
30021630,0304,2001
30021650,0301,2001
30021670,0301,2001
31501250,,2001
31501293,,2001
31501295,,2001
31501510,0503,2001
31501530,0502,2001
31501553,0504,2001
31501556,0504,2001
31501559,0504,2001
31501570,0503,2001
31502100,0501,2001
31502200,0506,2001
31502530,0506,2001
31503200,0506,2001
31612310,0506,2001
31621153,0901,2001
31621157,0901,2001
31621190,0901,2001
31621390,0301,2001
32105237,0002,2001
32201170,0306,2001
32201290,0404,2001
32202020,0305,2001
32202030,0304,2001
32202040,0305,2001
32202050,0305,2001
32202060,0305,2001
32202075,0304,2001
32301155,0402,2001
32301159,0402,2001
32301175,0402,2001
32301177,0402,2001
32301179,0402,2001
32301270,0403,2001
32302020,0404,2001
32302030,0407,2001
32302045,0308,2001
32302049,0309,2001
32302050,0407,2001
32302060,0408,2001
32302079,0404,2001
32302083,0308,2001
32302085,0407,2001
32303135,0403,2001
32303139,0403,2001
32303150,0403,2001
32303175,0403,2001
32303179,0403,2001
32303230,0403,2001
32303250,0306,2001
32303275,0403,2001
32303279,0403,2001
32303290,0403,2001
32303335,0406,2001
32303339,0404,2001
32303350,0404,2001
32304100,0401,2001
32304235,0405,2001
32304237,0405,2001
32304355,0602,2001
32304359,0403,2001
32304370,0403,2001
323044Z0,0305,2001
33101210,0802,2001
33101330,0802,2001
33101833,0801,2001
33201215,0902,2001
33201235,0902,2001
33203310,0901,2001
33204330,0901,2001
33204400,0305,2001
33204555,0901,2001
33205135,0901,2001
33205175,0901,2001
33205235,0901,2001
33205239,0901,2001
33205271,0901,2001
33205283,0901,2001
33205313,0901,2001
33205381,0901,2001
33205383,0901,2001
33206210,0901,2001
33206255,0901,2001
33206530,0404,2001
33206550,0901,2001
33206570,0901,2001
33207015,0901,2001
33403530,0404,2001
33403550,0404,2001
33403590,0404,2001
33403615,0406,2001
33403630,0404,2001
33501113,0201,2001
33501115,0201,2001
33501117,0201,2001
33501150,0201,2001
33501213,0201,2001
33501215,0201,2001
33501217,0201,2001
33501250,0201,2001
33501413,0201,2001
33501419,0201,2001
33501433,0201,2001
33501443,0201,2001
33501460,0201,2001
33501475,0201,2001
33501570,0201,2001
33502133,0201,2001
33502135,0201,2001
33502137,0201,2001
33502235,0201,2001
33502239,0201,2001
36301510,0403,2001
36301533,0403,2001
36301537,0403,2001
36301540,0403,2001
36301550,0403,2001
36301590,0403,2001
36502030,0701,2001
36503310,0701,2001
36504200,0702,2001
36504355,0701,2001
29711400,0201,2002
28221200,0001,2002
29711550,0106,2002
29231220,0111,2002
29231245,0111,2002
29231270,0113,2002
29711110,0108,2002
29711135,0108,2002
29711133,0108,2002
29711150,0109,2002
29711170,0109,2002
29231333,0113,2002
29231335,0113,2002
29231340,0113,2002
29231350,0113,2002
29231373,0112,2002
29231375,0112,2002
29562100,0105,2002
29711200,0102,2002
29242233,0201,2002
29242235,0201,2002
29711330,0104,2002
29711350,0104,2002
29542230,0104,2002
29542250,0101,2002
29711370,0105,2002
29542270,0105,2002
29542130,0101,2002
29545000,0201,2002
29405213,0601,2002
29405215,0601,2002
29405217,0601,2002
29405223,0601,2002
29405225,0601,2002
29405227,0601,2002
29405233,0601,2002
29405235,0601,2002
29405251,0601,2002
29405253,0601,2002
29405255,0601,2002
29405257,0601,2002
29405270,0601,2002
29405290,0601,2002
30011100,0301,2002
30011200,0301,2002
30011320,0301,2002
30011330,0307,2002
30011350,0307,2002
30011370,0307,2002
30021100,0301,2002
30021200,0303,2002
30021300,0302,2002
30021400,0302,2002
30021500,0302,2002
30021630,0304,2002
30021650,0301,2002
30021670,0301,2002
29243330,1002,2002
29243350,1001,2002
29712113,0204,2002
29712115,0204,2002
29712130,0601,2002
29712150,0201,2002
29712170,0202,2002
29712180,0201,2002
29712250,0205,2002
31612310,0506,2002
31502100,0501,2002
29406023,0601,2002
29406025,0601,2002
29406030,0601,2002
29406043,0601,2002
29406045,0601,2002
29406050,0601,2002
29712530,0203,2002
29712550,0203,2002
29712570,0203,2002
29712630,0106,2002
29712653,0106,2002
29712655,0106,2002
29712657,0106,2002
29712690,0106,2002
29712313,0205,2002
29712315,0205,2002
29712330,0205,2002
29712350,0205,2002
29712373,0201,2002
29712375,0201,2002
29712700,0114,2002
29712810,0103,2002
29712833,0202,2002
29712835,0202,2002
29712850,0202,2002
29712870,0103,2002
29712890,0202,2002
29712430,0203,2002
29712450,0202,2002
29712470,0202,2002
29712493,0202,2002
29712495,0201,2002
32202020,0305,2002
32202075,0304,2002
32202030,0304,2002
32202040,0305,2002
32202050,0305,2002
32202060,0305,2002
32304100,0401,2002
32304235,0405,2002
32304237,0405,2002
32304355,0602,2002
32304359,0403,2002
32304370,0403,2002
32303135,0403,2002
32303139,0403,2002
32303150,0403,2002
32303175,0403,2002
32303179,0403,2002
32303230,0403,2002
32303250,0306,2002
32303275,0403,2002
32303279,0403,2002
32303290,0403,2002
32303339,0404,2002
32303350,0404,2002
32201170,0306,2002
32201290,0404,2002
32303335,0406,2002
32301155,0402,2002
32301159,0402,2002
32301270,0403,2002
32301175,0402,2002
32301177,0402,2002
32301179,0402,2002
323044Z0,0305,2002
32302030,0407,2002
32302050,0407,2002
32302060,0408,2002
32302079,0404,2002
32302085,0407,2002
32302045,0308,2002
32302049,0309,2002
32302083,0308,2002
32302020,0404,2002
31621157,0901,2002
31621153,0901,2002
31621190,0901,2002
31501250,,2002
31501293,,2002
31501295,,2002
31501510,0503,2002
31501530,0502,2002
31501553,0504,2002
31501556,0504,2002
31501559,0504,2002
31501570,0503,2002
32105237,0002,2002
31621390,0301,2002
33403615,0406,2002
33403530,0404,2002
33403550,0404,2002
33403590,0404,2002
33403630,0404,2002
30012170,0307,2002
30012183,0307,2002
30012185,0307,2002
33201235,0902,2002
33203310,0901,2002
33101210,0802,2002
33101330,0802,2002
33101833,0801,2002
33206210,0901,2002
33206255,0901,2002
33205135,0901,2002
33205175,0901,2002
33205235,0901,2002
33205239,0901,2002
33205271,0901,2002
33205283,0901,2002
33205313,0901,2002
33205381,0901,2002
33205383,0901,2002
33204330,0901,2002
33204400,0305,2002
33204555,0901,2002
33206530,0404,2002
33206550,0901,2002
33206570,0901,2002
33207015,0901,2002
33501113,0201,2002
33501115,0201,2002
33501117,0201,2002
33501150,0201,2002
33501213,0201,2002
33501215,0201,2002
33501217,0201,2002
33501250,0201,2002
33501413,0201,2002
33501419,0201,2002
33501433,0201,2002
33501443,0201,2002
33501460,0201,2002
33501475,0201,2002
33502133,0201,2002
33502135,0201,2002
33502137,0201,2002
33502235,0201,2002
33502239,0201,2002
36301510,0403,2002
36301533,0403,2002
36301537,0403,2002
36301540,0403,2002
36301550,0403,2002
36301590,0403,2002
31502530,0506,2002
31502200,0506,2002
31503200,0506,2002
36502030,0701,2002
36503310,0701,2002
36504200,0702,2002
36504355,0701,2002
29432023,0601,2003
29432025,0601,2003
29432030,0601,2003
29432043,0601,2003
29432045,0601,2003
29432050,0601,2003
29411113,0601,2003
29411115,0601,2003
29411117,0601,2003
29411123,0601,2003
29411125,0601,2003
29411127,0601,2003
29411133,0601,2003
29411135,0601,2003
29411151,0601,2003
29411153,0601,2003
29411155,0601,2003
29411157,0601,2003
29411180,0601,2003
29411190,0601,2003
29711400,0201,2003
28221200,0001,2003
29711550,0106,2003
29231270,0113,2003
29711110,0108,2003
29711135,0108,2003
29711133,0108,2003
29711150,0109,2003
29711170,0109,2003
29231333,0113,2003
29231335,0113,2003
29231340,0113,2003
29231350,0113,2003
29231373,0112,2003
29231375,0112,2003
29562100,0105,2003
29711200,0102,2003
29242233,0201,2003
29242235,0201,2003
29711330,0104,2003
29711350,0104,2003
29542230,0104,2003
29542250,0101,2003
29711370,0105,2003
29542270,0105,2003
29542130,0101,2003
29545000,0201,2003
30011100,0301,2003
30011200,0301,2003
30011320,0301,2003
30011330,0307,2003
30011350,0307,2003
30011370,0307,2003
30021100,0301,2003
30021200,0303,2003
30021300,0302,2003
30021400,0302,2003
30021500,0302,2003
30021630,0304,2003
30021650,0301,2003
30021670,0301,2003
29243330,1002,2003
29243350,1001,2003
29712113,0204,2003
29712115,0204,2003
29712130,0601,2003
29712150,0201,2003
29712170,0202,2003
29712180,0201,2003
29712250,0205,2003
31612310,0506,2003
31502100,0501,2003
29712530,0203,2003
29712550,0203,2003
29712570,0203,2003
29712630,0106,2003
29712653,0106,2003
29712655,0106,2003
29712657,0106,2003
29712690,0106,2003
29712313,0205,2003
29712315,0205,2003
29712330,0205,2003
29712350,0205,2003
29712373,0201,2003
29712375,0201,2003
29712700,0114,2003
29712810,0103,2003
29712833,0202,2003
29712835,0202,2003
29712850,0202,2003
29712870,0103,2003
29712890,0202,2003
29712430,0203,2003
29712450,0202,2003
29712470,0202,2003
29712493,0202,2003
29712495,0201,2003
32202020,0305,2003
32202075,0304,2003
32202030,0304,2003
32202040,0305,2003
32202050,0305,2003
32202060,0305,2003
32304100,0401,2003
32304235,0405,2003
32304237,0405,2003
32304355,0602,2003
32304359,0403,2003
32304370,0403,2003
32303135,0403,2003
32303139,0403,2003
32303150,0403,2003
32303175,0403,2003
32303179,0403,2003
32303230,0403,2003
32303250,0306,2003
32303275,0403,2003
32303279,0403,2003
32303290,0403,2003
32303339,0404,2003
32303350,0404,2003
32201170,0306,2003
32201290,0404,2003
32303335,0406,2003
32301155,0402,2003
32301159,0402,2003
32301270,0403,2003
32301175,0402,2003
32301177,0402,2003
32301179,0402,2003
32302030,0407,2003
32302050,0407,2003
32302060,0408,2003
32302079,0404,2003
32302085,0407,2003
32302045,0308,2003
32302049,0309,2003
32302083,0308,2003
32302020,0404,2003
31621157,0901,2003
31621153,0901,2003
31621190,0901,2003
31501250,,2003
31501293,,2003
31501295,,2003
31501510,0503,2003
31501530,0502,2003
31501553,0504,2003
31501556,0504,2003
31501559,0504,2003
31501570,0503,2003
32105237,0002,2003
31621390,0301,2003
33403615,0406,2003
33403530,0404,2003
33403550,0404,2003
33403590,0404,2003
33403630,0404,2003
30012170,0307,2003
30012183,0307,2003
30012185,0307,2003
33201215,0902,2003
33201235,0902,2003
33201239,0902,2003
33203310,0901,2003
33101210,0802,2003
33101330,0802,2003
33101833,0801,2003
33206210,0901,2003
33206255,0901,2003
33205135,0901,2003
33205175,0901,2003
33205235,0901,2003
33205239,0901,2003
33205271,0901,2003
33205283,0901,2003
33205313,0901,2003
33205381,0901,2003
33205383,0901,2003
33204330,0901,2003
33204400,0305,2003
33204555,0901,2003
33206530,0404,2003
33206550,0901,2003
33206570,0901,2003
33207015,0901,2003
33501113,0201,2003
33501115,0201,2003
33501117,0201,2003
33501150,0201,2003
33501213,0201,2003
33501215,0201,2003
33501217,0201,2003
33501250,0201,2003
33501230,0201,2003
33501413,0201,2003
33501419,0201,2003
33501433,0201,2003
33501443,0201,2003
33501460,0201,2003
33501475,0201,2003
33502133,0201,2003
33502135,0201,2003
33502137,0201,2003
33502235,0201,2003
33502239,0201,2003
36301510,0403,2003
36301533,0403,2003
36301537,0403,2003
36301540,0403,2003
36301550,0403,2003
36301590,0403,2003
31502530,0506,2003
31502200,0506,2003
31503200,0506,2003
36502030,0701,2003
36503310,0701,2003
